ts,symbol,open,high,low,close,volume
2026-03-14T00:00:00.000Z,BTCUSD,70965.3828125,71291.203125,70339.5859375,71214.625,22283546496
2026-03-15T00:00:00.000Z,BTCUSD,71213.6796875,73173.0078125,70882.421875,72789.9140625,27991268669
2026-03-16T00:00:00.000Z,BTCUSD,72798.171875,74901.859375,72300.6328125,74861.0859375,55572438409
2026-03-17T00:00:00.000Z,BTCUSD,74855.296875,75988.3984375,73444.2265625,73922.4765625,49500721728
2026-03-18T00:00:00.000Z,BTCUSD,73936.8515625,74658.9765625,70503.859375,71245.578125,46229011155
2026-03-19T00:00:00.000Z,BTCUSD,71250.3515625,71598.84375,68805.5234375,69912.7890625,44631433398
2026-03-20T00:00:00.000Z,BTCUSD,69911.53125,71346.796875,69398.8828125,70522.5859375,38299078407
2026-03-21T00:00:00.000Z,BTCUSD,70522.46875,71051.2734375,68602.9140625,68711.5234375,21109354718
2026-03-22T00:00:00.000Z,BTCUSD,68737.4453125,69561.7734375,67372.875,67845.2109375,30108051508
2026-03-23T00:00:00.000Z,BTCUSD,67843,71782.2578125,67458.84375,70914.859375,51508669357
2026-03-24T00:00:00.000Z,BTCUSD,70912.671875,71371.3046875,68920.6953125,70517.859375,40181522399
2026-03-25T00:00:00.000Z,BTCUSD,70520.046875,71985.7421875,70383.59375,71309.8828125,35409791747
2026-03-26T00:00:00.000Z,BTCUSD,71310.1171875,71410.390625,68118.3515625,68791.625,38962070215
2026-03-27T00:00:00.000Z,BTCUSD,68790.8359375,69117.53125,65532.5703125,66338.375,46483453594
2026-03-28T00:00:00.000Z,BTCUSD,66338.5,67232.859375,65906.7421875,66319.6953125,20924883455
2026-03-29T00:00:00.000Z,BTCUSD,66319.6953125,67052.953125,64971.70703125,65954.921875,21645889785
2026-03-30T00:00:00.000Z,BTCUSD,65958.3515625,68087.2890625,65759.8046875,66691.4453125,37694994180
2026-03-31T00:00:00.000Z,BTCUSD,66694.5859375,68495.2734375,65950.4375,68233.3125,42997691338
2026-04-01T00:00:00.000Z,BTCUSD,68232.890625,69230.359375,67555.359375,68078.5546875,36465393617
2026-04-02T00:00:00.000Z,BTCUSD,68077.8984375,68633.1484375,65725.2578125,66888.5703125,39323384518
2026-04-03T00:00:00.000Z,BTCUSD,66889.015625,67296.234375,66281.5390625,66931.1015625,22815543346
2026-04-04T00:00:00.000Z,BTCUSD,66938.6484375,67515.015625,66769.640625,67290.515625,15878814963
2026-04-05T00:00:00.000Z,BTCUSD,67291.1953125,69087.65625,66610.6328125,68981.8984375,22972648674
2026-04-06T00:00:00.000Z,BTCUSD,68982.9140625,70305.421875,68347.078125,68859.828125,39542143229
2026-04-07T00:00:00.000Z,BTCUSD,68859.375,72732.4296875,67740.5078125,71940.703125,44650511480
2026-04-08T00:00:00.000Z,BTCUSD,71950.1484375,72825.1875,70707.46875,71123.359375,42444631703
2026-04-09T00:00:00.000Z,BTCUSD,71120.5703125,73107.265625,70486.359375,71767.828125,38799581473
2026-04-10T00:00:00.000Z,BTCUSD,71774.3671875,73440.1171875,71434.828125,72979.046875,37722595732
2026-04-11T00:00:00.000Z,BTCUSD,72976.125,73784.234375,72556.3359375,73054.2734375,23287073965
2026-04-12T00:00:00.000Z,BTCUSD,73056.046875,73154.03125,70540.5703125,70753.40625,29882740487
2026-04-13T00:00:00.000Z,BTCUSD,70757.6171875,74896.3125,70588.5234375,74484.640625,52278211554
2026-04-14T00:00:00.000Z,BTCUSD,74442.2265625,75886.4609375,73891.78125,74105.1015625,55628648448
