ts,symbol,open,high,low,close,volume
2026-05-28T04:00:00.000Z,GC,4404.2001953125,4406.7998046875,4403.89990234375,4403.89990234375,0
2026-05-28T04:01:00.000Z,GC,4403.10009765625,4403.5,4398.89990234375,4401.7001953125,124
2026-05-28T04:02:00.000Z,GC,4401.89990234375,4406.0,4401.89990234375,4406.0,48
2026-05-28T04:03:00.000Z,GC,4406.7001953125,4407.39990234375,4404.2998046875,4404.2998046875,56
2026-05-28T04:04:00.000Z,GC,4404.2001953125,4404.7001953125,4402.7001953125,4404.39990234375,56
2026-05-28T04:05:00.000Z,GC,4405.0,4406.0,4404.0,4405.7998046875,67
2026-05-28T04:06:00.000Z,GC,4405.60009765625,4408.2998046875,4405.60009765625,4407.7001953125,60
2026-05-28T04:07:00.000Z,GC,4408.10009765625,4411.7998046875,4408.10009765625,4410.10009765625,180
2026-05-28T04:08:00.000Z,GC,4409.89990234375,4411.39990234375,4409.89990234375,4410.2001953125,49
2026-05-28T04:09:00.000Z,GC,4410.39990234375,4410.89990234375,4409.2001953125,4410.7001953125,101
2026-05-28T04:10:00.000Z,GC,4410.7001953125,4411.60009765625,4408.7001953125,4409.2001953125,45
2026-05-28T04:11:00.000Z,GC,4408.89990234375,4409.10009765625,4406.89990234375,4408.10009765625,63
2026-05-28T04:12:00.000Z,GC,4409.0,4410.0,4407.2001953125,4408.2001953125,30
2026-05-28T04:13:00.000Z,GC,4408.39990234375,4408.60009765625,4407.7001953125,4408.39990234375,38
2026-05-28T04:14:00.000Z,GC,4407.7001953125,4407.7001953125,4405.39990234375,4405.7998046875,65
2026-05-28T04:15:00.000Z,GC,4405.7998046875,4407.0,4404.7998046875,4405.2001953125,53
2026-05-28T04:16:00.000Z,GC,4405.2998046875,4405.2998046875,4403.39990234375,4404.5,46
2026-05-28T04:17:00.000Z,GC,4404.60009765625,4404.60009765625,4402.2001953125,4402.39990234375,31
2026-05-28T04:18:00.000Z,GC,4402.7998046875,4402.89990234375,4400.7001953125,4401.7998046875,41
2026-05-28T04:19:00.000Z,GC,4401.60009765625,4401.60009765625,4398.7998046875,4399.0,76
2026-05-28T04:20:00.000Z,GC,4399.0,4400.0,4395.60009765625,4398.39990234375,150
2026-05-28T04:21:00.000Z,GC,4398.0,4400.5,4397.89990234375,4400.39990234375,90
2026-05-28T04:22:00.000Z,GC,4400.0,4403.39990234375,4400.0,4400.60009765625,46
2026-05-28T04:23:00.000Z,GC,4400.10009765625,4401.5,4399.7998046875,4400.89990234375,33
2026-05-28T04:24:00.000Z,GC,4401.2001953125,4401.89990234375,4400.7998046875,4401.2001953125,19
2026-05-28T04:25:00.000Z,GC,4400.7998046875,4401.7001953125,4399.60009765625,4401.2001953125,72
2026-05-28T04:26:00.000Z,GC,4401.39990234375,4401.39990234375,4398.7998046875,4398.89990234375,66
2026-05-28T04:27:00.000Z,GC,4399.0,4399.2998046875,4397.5,4397.60009765625,51
2026-05-28T04:28:00.000Z,GC,4397.89990234375,4398.7001953125,4396.5,4397.39990234375,42
2026-05-28T04:29:00.000Z,GC,4398.0,4399.10009765625,4397.10009765625,4398.10009765625,35
2026-05-28T04:30:00.000Z,GC,4398.2001953125,4400.0,4398.2001953125,4399.60009765625,26
2026-05-28T04:31:00.000Z,GC,4400.0,4401.2001953125,4399.5,4399.5,68
2026-05-28T04:32:00.000Z,GC,4399.2001953125,4401.5,4399.2001953125,4401.5,44
2026-05-28T04:33:00.000Z,GC,4401.10009765625,4401.2001953125,4399.10009765625,4400.0,25
2026-05-28T04:34:00.000Z,GC,4400.39990234375,4402.0,4400.39990234375,4400.7998046875,28
2026-05-28T04:35:00.000Z,GC,4401.39990234375,4402.89990234375,4401.2998046875,4402.0,25
2026-05-28T04:36:00.000Z,GC,4402.0,4403.39990234375,4401.89990234375,4402.7001953125,30
2026-05-28T04:37:00.000Z,GC,4402.7001953125,4402.7001953125,4399.89990234375,4402.0,56
2026-05-28T04:38:00.000Z,GC,4401.60009765625,4402.2998046875,4400.7001953125,4401.5,33
2026-05-28T04:39:00.000Z,GC,4401.2001953125,4401.5,4400.2001953125,4401.5,35
2026-05-28T04:40:00.000Z,GC,4401.7001953125,4403.10009765625,4400.7998046875,4400.89990234375,54
2026-05-28T04:41:00.000Z,GC,4400.2998046875,4402.2001953125,4400.2998046875,4401.60009765625,68
2026-05-28T04:42:00.000Z,GC,4402.10009765625,4403.10009765625,4401.0,4402.7001953125,98
2026-05-28T04:43:00.000Z,GC,4402.0,4404.2001953125,4402.0,4404.2001953125,37
2026-05-28T04:44:00.000Z,GC,4403.2998046875,4404.5,4403.10009765625,4403.60009765625,62
2026-05-28T04:45:00.000Z,GC,4403.2001953125,4404.5,4403.0,4403.7998046875,71
2026-05-28T04:46:00.000Z,GC,4403.5,4403.5,4400.7998046875,4401.2998046875,63
2026-05-28T04:47:00.000Z,GC,4402.0,4402.5,4401.39990234375,4402.0,47
2026-05-28T04:48:00.000Z,GC,4401.7001953125,4402.39990234375,4400.7001953125,4401.5,60
2026-05-28T04:49:00.000Z,GC,4401.89990234375,4401.89990234375,4398.5,4398.89990234375,71
2026-05-28T04:50:00.000Z,GC,4399.10009765625,4400.10009765625,4397.39990234375,4398.7998046875,46
2026-05-28T04:51:00.000Z,GC,4398.7001953125,4401.7001953125,4398.7001953125,4400.7001953125,32
2026-05-28T04:52:00.000Z,GC,4400.60009765625,4402.0,4398.89990234375,4399.7998046875,54
2026-05-28T04:53:00.000Z,GC,4400.0,4400.89990234375,4398.89990234375,4400.89990234375,40
2026-05-28T04:54:00.000Z,GC,4401.0,4401.5,4399.89990234375,4400.39990234375,69
