ts,symbol,open,high,low,close,volume
2026-06-01T04:00:00.000Z,6E,1.1650999784469604,1.1651500463485718,1.1650999784469604,1.1651500463485718,0
2026-06-01T04:01:00.000Z,6E,1.1651999950408936,1.1651999950408936,1.1651999950408936,1.1651999950408936,47
2026-06-01T04:02:00.000Z,6E,1.1651999950408936,1.1651999950408936,1.1651500463485718,1.1651500463485718,3
2026-06-01T04:03:00.000Z,6E,1.1651999950408936,1.1651999950408936,1.1651999950408936,1.1651999950408936,12
2026-06-01T04:04:00.000Z,6E,1.1651999950408936,1.1651999950408936,1.1651999950408936,1.1651999950408936,2
2026-06-01T04:06:00.000Z,6E,1.1652499437332153,1.1652499437332153,1.1652499437332153,1.1652499437332153,35
2026-06-01T04:07:00.000Z,6E,1.1652499437332153,1.1652499437332153,1.1651999950408936,1.1651999950408936,3
2026-06-01T04:08:00.000Z,6E,1.1653000116348267,1.1653000116348267,1.1653000116348267,1.1653000116348267,7
2026-06-01T04:09:00.000Z,6E,1.1653000116348267,1.1653000116348267,1.1651999950408936,1.1651999950408936,11
2026-06-01T04:11:00.000Z,6E,1.1651999950408936,1.1652499437332153,1.1651999950408936,1.1652499437332153,36
2026-06-01T04:14:00.000Z,6E,1.1653000116348267,1.1653000116348267,1.1652499437332153,1.1653000116348267,3
2026-06-01T04:15:00.000Z,6E,1.1653000116348267,1.1653000116348267,1.1653000116348267,1.1653000116348267,14
2026-06-01T04:17:00.000Z,6E,1.1653499603271484,1.1653499603271484,1.1653499603271484,1.1653499603271484,22
2026-06-01T04:18:00.000Z,6E,1.1654000282287598,1.1654499769210815,1.1653499603271484,1.1653499603271484,22
2026-06-01T04:19:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654000282287598,1.1654000282287598,11
2026-06-01T04:20:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1653499603271484,1.1654000282287598,21
2026-06-01T04:23:00.000Z,6E,1.1654000282287598,1.1654000282287598,1.1654000282287598,1.1654000282287598,18
2026-06-01T04:24:00.000Z,6E,1.1654000282287598,1.1654499769210815,1.1653499603271484,1.1654499769210815,9
2026-06-01T04:25:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654499769210815,1.1654499769210815,2
2026-06-01T04:26:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654499769210815,1.1654499769210815,1
2026-06-01T04:28:00.000Z,6E,1.1654000282287598,1.1654499769210815,1.1654000282287598,1.1654499769210815,41
2026-06-01T04:29:00.000Z,6E,1.1655000448226929,1.1655000448226929,1.1655000448226929,1.1655000448226929,1
2026-06-01T04:30:00.000Z,6E,1.1655000448226929,1.1655000448226929,1.1654499769210815,1.1654499769210815,26
2026-06-01T04:32:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654499769210815,1.1654499769210815,14
2026-06-01T04:33:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654499769210815,1.1654499769210815,5
2026-06-01T04:34:00.000Z,6E,1.1654499769210815,1.1654499769210815,1.1654499769210815,1.1654499769210815,1
