ts,symbol,open,high,low,close,volume
2026-05-28T04:00:00.000Z,ZN,109.296875,109.3125,109.296875,109.296875,0
2026-05-28T04:01:00.000Z,ZN,109.296875,109.296875,109.28125,109.28125,1453
2026-05-28T04:02:00.000Z,ZN,109.28125,109.296875,109.28125,109.296875,569
2026-05-28T04:03:00.000Z,ZN,109.296875,109.296875,109.28125,109.296875,45
2026-05-28T04:04:00.000Z,ZN,109.28125,109.296875,109.28125,109.296875,14
2026-05-28T04:05:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,1
2026-05-28T04:06:00.000Z,ZN,109.296875,109.3125,109.296875,109.296875,956
2026-05-28T04:07:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,1631
2026-05-28T04:08:00.000Z,ZN,109.296875,109.3125,109.28125,109.3125,319
2026-05-28T04:09:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,483
2026-05-28T04:10:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,35
2026-05-28T04:11:00.000Z,ZN,109.296875,109.296875,109.28125,109.28125,305
2026-05-28T04:12:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,1
2026-05-28T04:13:00.000Z,ZN,109.28125,109.296875,109.28125,109.28125,19
2026-05-28T04:14:00.000Z,ZN,109.296875,109.296875,109.28125,109.296875,437
2026-05-28T04:15:00.000Z,ZN,109.296875,109.3125,109.296875,109.296875,636
2026-05-28T04:16:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,100
2026-05-28T04:18:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,5
2026-05-28T04:19:00.000Z,ZN,109.3125,109.3125,109.296875,109.296875,53
2026-05-28T04:20:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,1562
2026-05-28T04:21:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,75
2026-05-28T04:22:00.000Z,ZN,109.296875,109.3125,109.296875,109.296875,673
2026-05-28T04:23:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,53
2026-05-28T04:24:00.000Z,ZN,109.296875,109.3125,109.296875,109.3125,338
2026-05-28T04:25:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,1
2026-05-28T04:26:00.000Z,ZN,109.296875,109.3125,109.28125,109.296875,504
2026-05-28T04:27:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,174
2026-05-28T04:28:00.000Z,ZN,109.296875,109.296875,109.28125,109.28125,412
2026-05-28T04:29:00.000Z,ZN,109.296875,109.296875,109.28125,109.28125,607
2026-05-28T04:30:00.000Z,ZN,109.28125,109.296875,109.28125,109.296875,185
2026-05-28T04:31:00.000Z,ZN,109.296875,109.3125,109.296875,109.3125,264
2026-05-28T04:32:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,68
2026-05-28T04:33:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,3
2026-05-28T04:34:00.000Z,ZN,109.3125,109.3125,109.296875,109.296875,132
2026-05-28T04:35:00.000Z,ZN,109.3125,109.3125,109.296875,109.3125,290
2026-05-28T04:37:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,1
2026-05-28T04:41:00.000Z,ZN,109.3125,109.328125,109.3125,109.3125,1614
2026-05-28T04:42:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,121
2026-05-28T04:43:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,20
2026-05-28T04:45:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,99
2026-05-28T04:46:00.000Z,ZN,109.3125,109.3125,109.296875,109.296875,18
2026-05-28T04:47:00.000Z,ZN,109.296875,109.296875,109.296875,109.296875,5
2026-05-28T04:48:00.000Z,ZN,109.3125,109.328125,109.296875,109.328125,537
2026-05-28T04:49:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,667
2026-05-28T04:50:00.000Z,ZN,109.3125,109.328125,109.3125,109.3125,136
2026-05-28T04:51:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,2
2026-05-28T04:52:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,50
2026-05-28T04:53:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,495
2026-05-28T04:54:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,329
2026-05-28T04:55:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,735
2026-05-28T04:56:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,186
2026-05-28T04:57:00.000Z,ZN,109.3125,109.328125,109.3125,109.328125,3
2026-05-28T04:58:00.000Z,ZN,109.3125,109.328125,109.3125,109.3125,20
2026-05-28T04:59:00.000Z,ZN,109.3125,109.3125,109.3125,109.3125,34
2026-05-28T05:00:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,1583
2026-05-28T05:01:00.000Z,ZN,109.328125,109.328125,109.3125,109.328125,141
2026-05-28T05:02:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,5
2026-05-28T05:03:00.000Z,ZN,109.328125,109.34375,109.328125,109.328125,597
2026-05-28T05:04:00.000Z,ZN,109.34375,109.34375,109.328125,109.328125,136
2026-05-28T05:05:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,386
2026-05-28T05:06:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,594
2026-05-28T05:08:00.000Z,ZN,109.34375,109.34375,109.328125,109.328125,11
2026-05-28T05:09:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,1204
2026-05-28T05:10:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,1106
2026-05-28T05:11:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,478
2026-05-28T05:12:00.000Z,ZN,109.328125,109.34375,109.328125,109.328125,1159
2026-05-28T05:13:00.000Z,ZN,109.328125,109.328125,109.3125,109.3125,279
2026-05-28T05:14:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,120
2026-05-28T05:15:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,216
2026-05-28T05:16:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,364
2026-05-28T05:18:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,5
2026-05-28T05:19:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,523
2026-05-28T05:20:00.000Z,ZN,109.34375,109.34375,109.328125,109.328125,274
2026-05-28T05:21:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,558
2026-05-28T05:22:00.000Z,ZN,109.328125,109.328125,109.3125,109.328125,539
2026-05-28T05:23:00.000Z,ZN,109.328125,109.328125,109.328125,109.328125,93
2026-05-28T05:24:00.000Z,ZN,109.328125,109.34375,109.328125,109.328125,44
2026-05-28T05:25:00.000Z,ZN,109.328125,109.34375,109.328125,109.328125,14
2026-05-28T05:26:00.000Z,ZN,109.34375,109.34375,109.328125,109.328125,111
2026-05-28T05:27:00.000Z,ZN,109.34375,109.34375,109.328125,109.34375,16
2026-05-28T05:28:00.000Z,ZN,109.34375,109.34375,109.34375,109.34375,1742
2026-05-28T05:29:00.000Z,ZN,109.359375,109.359375,109.34375,109.34375,1181
2026-05-28T05:30:00.000Z,ZN,109.34375,109.390625,109.34375,109.390625,10366
2026-05-28T05:31:00.000Z,ZN,109.375,109.375,109.359375,109.359375,607
2026-05-28T05:32:00.000Z,ZN,109.359375,109.375,109.34375,109.359375,1021
2026-05-28T05:33:00.000Z,ZN,109.375,109.375,109.375,109.375,1313
2026-05-28T05:34:00.000Z,ZN,109.375,109.390625,109.375,109.375,466
2026-05-28T05:35:00.000Z,ZN,109.375,109.375,109.375,109.375,1220
2026-05-28T05:36:00.000Z,ZN,109.375,109.375,109.375,109.375,1119
2026-05-28T05:37:00.000Z,ZN,109.375,109.375,109.375,109.375,474
2026-05-28T05:38:00.000Z,ZN,109.375,109.375,109.359375,109.375,93
2026-05-28T05:39:00.000Z,ZN,109.375,109.390625,109.375,109.390625,432
2026-05-28T05:40:00.000Z,ZN,109.390625,109.390625,109.375,109.375,377
2026-05-28T05:42:00.000Z,ZN,109.390625,109.390625,109.375,109.390625,353
2026-05-28T05:43:00.000Z,ZN,109.375,109.390625,109.375,109.390625,22
2026-05-28T05:44:00.000Z,ZN,109.390625,109.390625,109.375,109.375,58
2026-05-28T05:45:00.000Z,ZN,109.390625,109.390625,109.375,109.390625,1133
2026-05-28T05:46:00.000Z,ZN,109.375,109.390625,109.375,109.390625,54
2026-05-28T05:47:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,873
2026-05-28T05:48:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,186
2026-05-28T05:49:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,521
2026-05-28T05:50:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,870
2026-05-28T05:51:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,10218
2026-05-28T05:52:00.000Z,ZN,109.375,109.375,109.375,109.375,6
2026-05-28T05:53:00.000Z,ZN,109.375,109.390625,109.375,109.390625,2
2026-05-28T05:54:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,37
2026-05-28T05:55:00.000Z,ZN,109.390625,109.390625,109.375,109.375,128
2026-05-28T05:56:00.000Z,ZN,109.390625,109.390625,109.375,109.375,7
2026-05-28T05:57:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,199
2026-05-28T05:58:00.000Z,ZN,109.390625,109.390625,109.375,109.375,205
2026-05-28T05:59:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,1280
2026-05-28T06:00:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,1070
2026-05-28T06:01:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,38
2026-05-28T06:02:00.000Z,ZN,109.40625,109.40625,109.390625,109.390625,74
2026-05-28T06:03:00.000Z,ZN,109.40625,109.40625,109.390625,109.40625,296
2026-05-28T06:04:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,25
2026-05-28T06:05:00.000Z,ZN,109.40625,109.40625,109.390625,109.390625,2
2026-05-28T06:06:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,51
2026-05-28T06:07:00.000Z,ZN,109.40625,109.40625,109.390625,109.40625,2054
2026-05-28T06:08:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,837
2026-05-28T06:09:00.000Z,ZN,109.375,109.375,109.375,109.375,228
2026-05-28T06:10:00.000Z,ZN,109.375,109.375,109.375,109.375,907
2026-05-28T06:11:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,1
2026-05-28T06:12:00.000Z,ZN,109.375,109.375,109.375,109.375,1335
2026-05-28T06:13:00.000Z,ZN,109.390625,109.390625,109.375,109.390625,2147
2026-05-28T06:14:00.000Z,ZN,109.390625,109.40625,109.390625,109.40625,1137
2026-05-28T06:15:00.000Z,ZN,109.40625,109.40625,109.390625,109.390625,434
2026-05-28T06:16:00.000Z,ZN,109.390625,109.40625,109.390625,109.390625,1102
2026-05-28T06:17:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,317
2026-05-28T06:18:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,541
2026-05-28T06:19:00.000Z,ZN,109.390625,109.40625,109.390625,109.390625,1100
2026-05-28T06:20:00.000Z,ZN,109.390625,109.40625,109.390625,109.40625,56
2026-05-28T06:21:00.000Z,ZN,109.390625,109.40625,109.390625,109.40625,1316
2026-05-28T06:22:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,1802
2026-05-28T06:23:00.000Z,ZN,109.390625,109.390625,109.390625,109.390625,19
2026-05-28T06:24:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,11
2026-05-28T06:25:00.000Z,ZN,109.40625,109.40625,109.390625,109.390625,1928
2026-05-28T06:26:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,671
2026-05-28T06:27:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,303
2026-05-28T06:28:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,726
2026-05-28T06:29:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,308
2026-05-28T06:30:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,5
2026-05-28T06:31:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,513
2026-05-28T06:32:00.000Z,ZN,109.421875,109.421875,109.40625,109.40625,372
2026-05-28T06:33:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,229
2026-05-28T06:34:00.000Z,ZN,109.40625,109.421875,109.40625,109.40625,1510
2026-05-28T06:35:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,528
2026-05-28T06:36:00.000Z,ZN,109.40625,109.40625,109.40625,109.40625,189
