ts,symbol,open,high,low,close,volume
2026-03-16T04:00:00.000Z,GC,5001.60009765625,5010.60009765625,4994,4994,130
2026-03-17T04:00:00.000Z,GC,5017.60009765625,5017.60009765625,4994.2001953125,5001,239
2026-03-18T04:00:00.000Z,GC,4949.60009765625,4949.60009765625,4821.7001953125,4889.89990234375,1461
2026-03-19T04:00:00.000Z,GC,4830.2998046875,4830.2998046875,4554,4600.7001953125,627
2026-03-20T04:00:00.000Z,GC,4686.89990234375,4686.89990234375,4570.39990234375,4570.39990234375,235
2026-03-23T04:00:00.000Z,GC,4353,4480.39990234375,4100.7998046875,4404.10009765625,544
2026-03-24T04:00:00.000Z,GC,4338.7001953125,4399.2998046875,4325.2001953125,4399.2998046875,378
2026-03-25T04:00:00.000Z,GC,4549,4551.89990234375,4541.7998046875,4549.7998046875,388
2026-03-26T04:00:00.000Z,GC,4441.5,4443.10009765625,4375.5,4375.5,1070
2026-03-27T04:00:00.000Z,GC,4492,4492,4492,4492,74348
2026-03-30T04:00:00.000Z,GC,4482.7998046875,4579.10009765625,4413.39990234375,4526,10816
2026-03-31T04:00:00.000Z,GC,4510,4684.10009765625,4508.60009765625,4647.60009765625,4264
2026-04-01T04:00:00.000Z,GC,4668.39990234375,4789.10009765625,4668,4783.2001953125,1637
2026-04-02T04:00:00.000Z,GC,4764.89990234375,4784.39990234375,4558.89990234375,4651.5,0
2026-04-06T04:00:00.000Z,GC,4656.10009765625,4689.60009765625,4605,4656.7998046875,148
2026-04-07T04:00:00.000Z,GC,4624.89990234375,4676.2998046875,4608,4657.10009765625,327
2026-04-08T04:00:00.000Z,GC,4760,4851,4738.7998046875,4749.5,405
2026-04-09T04:00:00.000Z,GC,4711,4799.10009765625,4711,4792.2001953125,1277
2026-04-10T04:00:00.000Z,GC,4745.89990234375,4791,4744.89990234375,4761.89990234375,812
2026-04-13T04:00:00.000Z,GC,4704,4742.39990234375,4704,4742.39990234375,812
2026-04-14T04:00:00.000Z,GC,4862.7001953125,4874.60009765625,4859.7001953125,4862,2261
