ts,symbol,open,high,low,close,volume
2026-03-16T04:00:00.000Z,ZN,111.609375,112.03125,111.609375,112.03125,1329
2026-03-17T04:00:00.000Z,ZN,112,112.25,112,112.140625,1050
2026-03-18T04:00:00.000Z,ZN,112.09375,112.09375,111.609375,111.6875,1419
2026-03-19T04:00:00.000Z,ZN,111.671875,111.671875,111.296875,111.359375,1801
2026-03-20T04:00:00.000Z,ZN,111.296875,111.296875,110.671875,110.796875,3213630
2026-03-23T04:00:00.000Z,ZN,110.28125,111.140625,109.984375,110.921875,4388826
2026-03-24T04:00:00.000Z,ZN,110.796875,110.90625,110.171875,110.421875,3365185
2026-03-25T04:00:00.000Z,ZN,110.671875,111.046875,110.625,110.890625,2793316
2026-03-26T04:00:00.000Z,ZN,110.859375,110.875,110.09375,110.171875,2623200
2026-03-27T04:00:00.000Z,ZN,110.203125,110.3125,109.75,110.15625,2608633
2026-03-30T04:00:00.000Z,ZN,110.171875,110.96875,110.125,110.8125,2195876
2026-03-31T04:00:00.000Z,ZN,110.765625,111.265625,110.703125,111.046875,3156606
2026-04-01T04:00:00.000Z,ZN,111.015625,111.453125,110.859375,110.984375,2318868
2026-04-02T04:00:00.000Z,ZN,110.90625,111.234375,110.5,111.015625,2146724
2026-04-06T04:00:00.000Z,ZN,110.71875,110.96875,110.578125,110.8125,1126863
2026-04-07T04:00:00.000Z,ZN,110.8125,111.171875,110.546875,110.859375,2139120
2026-04-08T04:00:00.000Z,ZN,111.203125,111.65625,111.125,111.234375,2550173
2026-04-09T04:00:00.000Z,ZN,111.1875,111.484375,111.015625,111.234375,1604194
2026-04-10T04:00:00.000Z,ZN,111.34375,111.484375,111.015625,111.09375,1349713
2026-04-13T04:00:00.000Z,ZN,110.734375,111.296875,110.703125,111.234375,1349713
2026-04-14T04:00:00.000Z,ZN,111.578125,111.625,111.5625,111.578125,6635
